Id,SalePrice,count
1855,188511.443835239,14.016981
1856,183570.337896789,14.016981
1857,225810.160292177,14.016981
1858,214217.401131694,14.016981
1859,187665.64101603,14.016981
1860,161157.177744039,14.016981
1861,187643.992594193,14.016981
1862,228156.372839158,14.016981
1863,220449.534665317,14.016981
1864,220522.352084222,14.016981
1865,156647.763531624,14.016981
1866,187388.833374873,14.016981
1867,178640.723791573,14.016981
1868,180847.216739049,14.016981
1869,159505.170529478,14.016981
1870,164305.538020654,14.016981
1871,180181.19673723,14.016981
1872,184602.734989972,14.016981
1873,193440.372174434,14.016981
1874,184199.788209911,14.016981
1875,196241.892907637,14.016981
1876,175588.618271096,14.016981
1877,179503.046546829,14.016981
1878,183658.076582555,14.016981
1879,193700.976276404,14.016981
1880,165399.62450704,14.016981
1881,186847.944787446,14.016981
1882,198127.73287817,14.016981
1883,183320.898107934,
1884,181613.606696657,14.016981
1885,178298.791761954,14.016981
1886,185733.534000593,14.016981
1887,180008.188485489,14.016981
1888,175127.59621604,14.016981
1889,183467.176862723,14.016981
1890,182705.546021743,14.016981
1891,152324.943593181,14.016981
1892,169878.515981342,14.016981
1893,183735.975076576,14.016981
1894,224118.280105941,
1895,169355.202465146,14.016981
1896,180054.276407441,14.016981
1897,174081.601977368,14.016981
1898,168494.985022146,14.016981
1899,181871.598843299,14.016981
1900,173554.489658383,14.016981
1901,169805.382165577,14.016981
1902,176192.990728755,14.016981
1903,204264.39284654,14.016981
1904,169630.906956928,14.016981
1905,185724.838807268,14.016981
1906,195699.036281861,14.016981
1907,189494.276162169,14.016981
1908,149607.905673439,14.016981
1909,154650.199045978,14.016981
1910,151579.558140433,14.016981
1911,185147.380531144,14.016981
1912,196314.53120359,14.016981
1913,210802.395364155,14.016981
1914,166271.2863726,14.016981
1915,154865.359142973,14.016981
1916,173575.5052865,14.016981
1917,179399.563554274,14.016981
1918,164280.776562049,14.016981
1919,171247.48948121,14.016981
1920,166878.587182445,14.016981
1921,188129.459710994,14.016981
1922,183517.34369691,14.016981
1923,175522.026925727,14.016981
1924,190060.105331152,14.016981
1925,174179.824771856,14.016981
1926,171059.523675194,14.016981
1927,183004.186769318,14.016981
1928,183601.647387418,14.016981
1929,163539.327185998,14.016981
1930,164677.676391525,14.016981
1931,162395.073865424,14.016981
1932,182207.6323195,14.016981
1933,192223.939790304,14.016981
1934,176391.829390125,14.016981
1935,181913.179121348,14.016981
1936,179136.097888261,14.016981
1937,196595.568243212,14.016981
1938,194822.365690957,14.016981
1939,148356.669440918,14.016981
1940,160387.604263899,14.016981
1941,181276.500571809,14.016981
1942,192474.817899346,14.016981
1943,157699.907796437,14.016981
1944,215785.540813051,14.016981
1945,181824.300998793,14.016981
1946,221813.00948166,14.016981
1947,165281.292597397,14.016981
1948,255629.49047034,14.016981
1949,173154.590990955,14.016981
1950,183884.65246539,14.016981
1951,200210.353608489,14.016981
1952,186599.221265342,14.016981
1953,192718.532696106,14.016981
1954,178628.665952764,14.016981
1955,180650.342418406,14.016981
1956,206003.107947263,14.016981
1957,166457.67844853,14.016981
1958,202916.221653487,14.016981
1959,192463.969983091,14.016981
1960,171775.497189898,14.016981
1961,175249.222149411,14.016981
1962,147086.59893993,14.016981
1963,149709.672100371,14.016981
1964,171411.404533743,14.016981
1965,178188.964799425,14.016981
1966,156491.711373235,14.016981
1967,180953.241201168,14.016981
1968,203909.759061135,14.016981
1969,175470.149087545,14.016981
1970,205578.333622415,14.016981
1971,199428.857699441,14.016981
1972,187599.163869476,14.016981
1973,192265.198109864,14.016981
1974,196666.554897677,14.016981
1975,155537.862252682,14.016981
1976,169543.240620935,14.016981
1977,202487.010170501,14.016981
1978,208232.716273485,14.016981
1979,173621.195202569,14.016981
1980,172414.608571812,14.016981
1981,164400.75641556,14.016981
1982,160480.424024781,14.016981
1983,156060.853810389,14.016981
1984,157437.192820581,14.016981
1985,158163.720929772,14.016981
1986,154849.043268978,14.016981
1987,152186.609341561,14.016981
1988,180340.215399228,14.016981
1989,178344.62451356,14.016981
1990,190170.382266827,14.016981
1991,168092.975480832,14.016981
1992,178757.912566805,14.016981
1993,174518.256882082,
1994,198168.490116289,14.016981
1995,176882.693978902,14.016981
1996,183801.672896251,14.016981
1997,196400.046680661,14.016981
1998,172281.605004025,14.016981
1999,196380.366297173,14.016981
2000,198228.354306682,14.016981
2001,195556.581268962,14.016981
2002,186453.264469043,14.016981
2003,181869.381196234,14.016981
2004,175610.840124147,14.016981
2005,183438.730800145,
2006,179584.488673295,14.016981
2007,182386.152242034,14.016981
2008,160750.367237054,14.016981
2009,182477.505046008,14.016981
2010,187720.359207171,14.016981
2011,187201.942081511,
2012,176385.102235149,14.016981
2013,175901.787841278,14.016981
2014,182584.280198283,14.016981
2015,195664.686104237,14.016981
2016,181420.346494222,14.016981
2017,176676.04995228,14.016981
2018,181594.678867334,14.016981
2019,178521.747964951,14.016981
2020,175895.883726231,14.016981
2021,168468.005916477,14.016981
2022,200973.129447888,14.016981
2023,197030.641992202,14.016981
2024,192867.417844592,14.016981
2025,196449.247639381,14.016981
2026,141684.196398607,14.016981
2027,153353.334123901,14.016981
2028,151143.549016705,14.016981
2029,163753.087114229,14.016981
2030,158682.460013921,14.016981
2031,144959.835250915,14.016981
2032,160144.390548579,14.016981
2033,156286.534303521,14.016981
2034,165726.707619571,14.016981
2035,182427.481047359,14.016981
2036,173310.56154032,14.016981
2037,173310.56154032,14.016981
2038,151556.01403002,14.016981
2039,158908.146068683,14.016981
2040,209834.383092536,14.016981
2041,192410.516550815,14.016981
2042,174026.247294886,
2043,195499.830115336,14.016981
2044,200918.018812493,14.016981
2045,207243.616023976,14.016981
2046,196149.783851876,14.016981
2047,192097.914850217,14.016981
2048,178570.948923671,14.016981
2049,228617.968325428,14.016981
2050,199929.884438451,14.016981
2051,160206.365612859,14.016981
2052,179854.431885567,14.016981
2053,185987.340461822,14.016981
2054,161122.505607926,14.016981
2055,175949.342720138,14.016981
2056,183683.590595324,14.016981
2057,176401.34762338,14.016981
2058,205832.532527897,14.016981
2059,177799.799849436,14.016981
2060,167565.362080406,14.016981
2061,186348.958436557,14.016981
2062,179782.759465081,14.016981
2063,169837.623333323,14.016981
2064,178817.275675758,14.016981
2065,174444.479149339,14.016981
2066,192834.968917174,14.016981
2067,196564.717984981,14.016981
2068,206977.567039357,14.016981
2069,157054.253944128,14.016981
2070,175142.948078577,14.016981
2071,159932.1643654,14.016981
2072,182801.408333628,14.016981
2073,181510.375176825,14.016981
2074,181613.035129451,14.016981
2075,186920.512597635,14.016981
2076,157950.170625222,14.016981
2077,176115.159022876,14.016981
2078,182744.514344465,14.016981
2079,180660.683691591,14.016981
2080,160775.629777099,14.016981
2081,186711.715848082,14.016981
2082,223581.758190888,
2083,172330.943236652,14.016981
2084,163474.633393212,14.016981
2085,175308.263299874,14.016981
2086,187462.725306432,14.016981
2087,180655.101535034,14.016981
2088,152121.98603454,14.016981
2089,159856.233909727,14.016981
2090,186559.854936737,14.016981
2091,183962.550959411,
2092,162107.168699296,14.016981
2093,162582.288981283,14.016981
2094,154407.701597409,
2095,181625.666399474,14.016981
2096,164810.609473548,14.016981
2097,176429.401241704,
2098,179188.089925259,14.016981
2099,145997.635377703,14.016981
2100,218676.768270367,
2101,188323.861214226,14.016981
2102,168690.0722914,14.016981
2103,165088.746797705,14.016981
2104,191435.007885166,14.016981
2105,168864.404664512,
2106,176041.882371574,14.016981
2107,215911.674390325,14.016981
2108,167388.238629016,14.016981
2109,163854.786753017,14.016981
2110,163299.477980171,14.016981
2111,178298.214633119,14.016981
2112,176376.586164775,14.016981
2113,170211.043976522,14.016981
2114,170818.344786366,14.016981
2115,174388.867432503,14.016981
2116,161112.987374671,14.016981
2117,172179.082325307,14.016981
2118,157798.309713876,14.016981
2119,169106.151422924,14.016981
2120,170129.531364292,14.016981
2121,157680.227412949,
2122,162690.209131977,14.016981
2123,146968.379365095,14.016981
2124,181507.721372455,14.016981
2125,191215.589752983,14.016981
2126,189432.689844522,14.016981
2127,207271.484957719,
2128,170030.807488363,14.016981
2129,148409.806476335,14.016981
2130,193850.613979055,14.016981
2131,193808.319298263,14.016981
2132,166300.235380627,14.016981
2133,163474.633393212,14.016981
2134,177473.606564978,14.016981
2135,157443.925537187,14.016981
2136,180681.007992057,
2137,183463.17030026,14.016981
2138,182481.763081195,14.016981
2139,193717.15117887,14.016981
2140,182782.55099007,14.016981
2141,175530.651633287,14.016981
2142,177804.057884623,14.016981
2143,159448.670848577,14.016981
2144,181338.976717529,14.016981
2145,178553.558537021,14.016981
2146,162820.928264556,14.016981
2147,188832.479997186,14.016981
2148,164682.185899437,14.016981
2149,181549.735943801,14.016981
2150,199158.097008868,14.016981
2151,152889.520990566,14.016981
2152,181150.551679116,
2153,181416.732376013,14.016981
2154,164391.238182305,
2155,185421.046498812,14.016981
2156,193981.327550004,14.016981
2157,178824.324789223,14.016981
2158,209270.051606246,14.016981
2159,177801.266806344,14.016981
2160,179053.762236101,14.016981
2161,178762.170601992,14.016981
2162,184655.300458183,14.016981
2163,191284.655779772,14.016981
2164,179598.085818785,14.016981
2165,167517.628078595,14.016981
2166,182873.903794044,14.016981
2167,177484.91371363,14.016981
2168,188444.597319524,14.016981
2169,179184.153848562,14.016981
2170,184365.175780982,14.016981
2171,184479.322005212,14.016981
2172,182927.863869391,14.016981
2173,178611.639373646,14.016981
2174,181943.343613558,14.016981
2175,175080.614768394,14.016981
2176,190720.794649138,14.016981
2177,198422.868144723,14.016981
2178,184482.11308349,14.016981
2179,139214.952187861,14.016981
2180,169233.113601757,14.016981
2181,180664.118686848,14.016981
2182,178818.742632666,14.016981
2183,180422.049969947,14.016981
2184,178601.93645581,14.016981
2185,183083.159775993,14.016981
2186,173163.101499699,14.016981
2187,185968.161159774,14.016981
2188,171226.050683054,14.016981
2189,281643.976116786,
2190,160031.711281258,
2191,162775.979779394,
2192,160735.445970193,
2193,166646.109048572,
2194,188384.548444549,
2195,165830.697255197,14.016981
2196,182138.358533039,14.016981
2197,171595.397975647,14.016981
2198,160337.079183809,14.016981
2199,191215.088671543,14.016981
2200,166956.093232213,14.016981
2201,186581.830878692,14.016981
2202,176450.548582099,14.016981
2203,193743.194909801,14.016981
2204,198882.566078408,14.016981
2205,176385.102235149,14.016981
2206,162447.639333636,14.016981
2207,193782.555676777,14.016981
2208,183653.890897141,14.016981
2209,210578.623546866,14.016981
2210,158527.164107319,14.016981
2211,163081.025723456,14.016981
2212,174388.867432503,14.016981
2213,191905.870131966,
2214,174388.867432503,14.016981
2215,161642.711648983,14.016981
2216,186939.507215101,14.016981
2217,172482.165792649,14.016981
2218,159695.999763546,14.016981
2219,157230.369671007,14.016981
2220,179188.089925259,14.016981
2221,157972.82120994,14.016981
2222,156804.951429181,14.016981
2223,211491.972463654,14.016981
2224,186537.246201062,14.016981
2225,200468.161070551,14.016981
2226,182241.340444154,14.016981
2227,157342.225898399,14.016981
2228,182022.387105998,14.016981
2229,181244.510876788,14.016981
2230,178556.671573788,14.016981
2231,189547.199876284,14.016981
2232,187948.65165563,14.016981
2233,194107.287565956,14.016981
2234,183521.710369283,14.016981
2235,183682.123638416,14.016981
2236,178483.353073443,14.016981
2237,184003.879764736,14.016981
2238,171318.59033449,14.016981
2239,162039.754313997,
2240,154846.252190699,14.016981
2241,194822.365690957,14.016981
2242,169788.738771463,14.016981
2243,178891.554489941,14.016981
2244,152084.772428865,14.016981
2245,139169.86642879,14.016981
2246,192439.536044606,14.016981
2247,161067.859766557,
2248,158762.648504781,14.016981
2249,175569.690441774,14.016981
2250,183659.795012187,14.016981
2251,280618.132617258,14.016981
2252,180051.809151659,14.016981
2253,176519.18031559,14.016981
2254,179028.429210291,14.016981
2255,177161.583857224,14.016981
2256,180081.508849842,14.016981
2257,205895.254584712,14.016981
2258,183389.78131415,14.016981
2259,178543.647859512,14.016981
2260,194798.320499104,14.016981
2261,162845.613675766,14.016981
2262,148103.867006579,14.016981
2263,201016.171121215,14.016981
2264,277936.12694354,14.016981
2265,249768.279823405,14.016981
2266,161596.052159825,14.016981
2267,158011.114889899,14.016981
2268,194089.683858004,14.016981
2269,181733.336941451,14.016981
2270,182852.32772198,14.016981
2271,189893.003058465,14.016981
2272,194650.210979875,14.016981
2273,187904.461286262,14.016981
2274,171774.925622692,14.016981
2275,177998.685921479,14.016981
2276,175648.484325498,14.016981
2277,196918.071362067,14.016981
2278,184299.838071218,14.016981
2279,182379.855682734,14.016981
2280,184050.725802482,14.016981
2281,158296.975970284,14.016981
2282,175053.355553278,14.016981
2283,162293.376090644,14.016981
2284,186328.880047186,14.016981
2285,151422.116936538,14.016981
2286,181969.358707768,14.016981
2287,189122.67702416,14.016981
2288,185645.475220346,14.016981
2289,182829.898109257,14.016981
2290,195848.788183328,14.016981
2291,198785.059550672,14.016981
2292,181676.126555428,14.016981
2293,194131.012663328,14.016981
2294,201416.004864508,14.016981
2295,185096.577205616,14.016981
2296,195158.972598372,14.016981
2297,184795.783735112,14.016981
2298,189168.263864671,14.016981
2299,216855.260149095,14.016981
2300,184946.642483576,14.016981
2301,189317.51282069,14.016981
2302,180803.277842406,14.016981
2303,175061.18585763,14.016981
2304,179074.839090732,14.016981
2305,145708.764336107,14.016981
2306,142398.022752011,14.016981
2307,161474.534863641,14.016981
2308,157025.945155458,14.016981
2309,163424.037827357,14.016981
2310,164692.778645345,14.016981
2311,152163.2443541,14.016981
2312,192383.215486656,
2313,182520.230322476,14.016981
2314,187254.507549722,14.016981
2315,176489.659740359,14.016981
2316,181520.466841293,14.016981
2317,186414.978214721,14.016981
2318,185197.764639705,14.016981
2319,178657.794083741,14.016981
2320,179731.198023759,14.016981
2321,161748.271317074,14.016981
2322,158608.749069322,14.016981
2323,178807.370559878,14.016981
2324,184187.158803897,14.016981
2325,181686.10402108,14.016981
2326,190311.050228337,
2327,192252.496354076,14.016981
2328,193954.849525775,14.016981
2329,181044.201560887,14.016981
2330,180258.131219792,14.016981
2331,199641.657313834,14.016981
2332,197530.775205517,14.016981
2333,191777.196949138,14.016981
2334,195779.543033588,14.016981
2335,202112.046522999,14.016981
2336,192343.34807661,14.016981
2337,185191.359443218,14.016981
2338,186760.207965688,14.016981
2339,177733.78193528,14.016981
2340,164430.391189608,14.016981
2341,185299.601552401,
2342,186414.012339254,14.016981
2343,176401.921054593,14.016981
2344,182381.322639642,14.016981
2345,176334.184710805,14.016981
2346,184901.735847457,14.016981
2347,180085.766885029,14.016981
2348,184901.735847457,14.016981
2349,183967.561548763,14.016981
2350,193046.301574659,
2351,168538.969495849,14.016981
2352,170157.842016969,14.016981
2353,196559.709259637,14.016981
2354,177133.709361852,
2355,181553.279576244,
2356,185770.606634739,14.016981
2357,177017.595099274,14.016981
2358,184123.358536806,14.016981
2359,165970.357492196,14.016981
2360,158151.985049452,14.016981
2361,177086.476441481,14.016981
2362,196373.896176551,14.016981
2363,172465.707083115,14.016981
2364,168590.782409896,14.016981
2365,158820.474171061,14.016981
2366,151611.37057651,14.016981
2367,152125.028585543,14.016981
2368,158404.073081048,14.016981
2369,160692.078640755,
2370,170175.22684199,14.016981
2371,169854.436591138,14.016981
2372,183410.785819008,14.016981
2373,180347.194026928,14.016981
2374,178930.528374292,14.016981
2375,153346.220086301,14.016981
2376,182675.204270589,14.016981
2377,180770.649792036,14.016981
2378,188714.148087543,14.016981
2379,191393.608594076,14.016981
2380,174016.157494425,14.016981
2381,183189.685319552,14.016981
2382,183621.508757866,14.016981
2383,168991.29635758,14.016981
2384,185306.650665866,14.016981
2385,189030.680303208,14.016981
2386,179208.665698449,14.016981
2387,174901.452792889,14.016981
2388,168337.406544343,14.016981
2389,158234.96461859,14.016981
2390,179562.453368834,14.016981
2391,174176.391640607,14.016981
2392,173931.531845427,14.016981
2393,184111.729429665,14.016981
2394,179374.482001188,14.016981
2395,207348.811884535,14.016981
2396,186983.419339031,14.016981
2397,206779.094049527,14.016981
2398,177472.074683935,14.016981
2399,156727.948324862,
2400,157090.568462479,
2401,160387.032696693,14.016981
2402,172410.28005086,14.016981
2403,191603.365657467,14.016981
2404,182152.207151253,14.016981
2405,180161.697340702,14.016981
2406,169652.235284283,14.016981
2407,182503.520140218,14.016981
2408,179714.630677039,14.016981
