Id,SalePrice,count
1629,177109.589956218,153126.55
1630,153909.578271486,330438.22
1631,162931.203336223,230433.47
1632,166386.7567182,232719.03
1633,173719.30379824,157531.14
1634,179757.925656704,175715.94
1635,179007.601964376,182391.33
1636,180370.808623106,149111.97
1637,185102.616730563,181756.16
1638,198825.563452058,165116.48
1639,184294.576009142,164261.34
1640,200443.7920562,218127.94
1641,181294.784484153,161220.72
1642,174354.336267919,288061.16
1643,172023.677781517,191908.47
1644,181666.922855025,207984.47
1645,179024.491269586,175451.33
1646,178324.191575907,154512.69
1647,184534.676687694,150329.4
1648,159397.250378784,130343.63
1649,178430.966728182,144234.72
1650,177743.799385967,104341.875
1651,179395.305519087,110286.38
1652,151713.38474815,99542.875
1653,151713.38474815,98517.49
1654,168434.977996215,119335.46
1655,153999.100311019,123223.12
1656,164096.097354123,130587.805
1657,166335.403036551,125271.09
1658,163020.725375757,134075.12
1659,155862.510668829,105336.44
1660,182760.651095509,166901.4
1661,201912.270622883,480971.84
1662,185988.233987516,432693.94
1663,183778.44888032,355052.28
1664,170935.85921771,454560.5
1665,184468.908382254,257039.73
1666,191569.089663229,362595.62
1667,232991.025583822,346965.94
1668,180980.721388278,386154.62
1669,164279.13048219,317705.53
1670,183859.460411109,391461.06
1671,185922.465682076,260977.4
1672,191742.778119363,418647.06
1673,199954.072465842,242701.3
1674,180690.274752587,235182.17
1675,163099.3096358,160986.53
1676,140791.922472443,192013.67
1677,166481.86647592,199963.5
1678,172080.434496773,439694.4
1679,191719.161659178,392499.8
1680,160741.098612515,342154.25
1681,157829.546854733,218702.39
1682,196896.748596341,284158.25
1683,159675.423990355,154860.89
1684,182084.790901946,167726.64
1685,179233.926374487,178457.19
1686,155774.270901623,160074.89
1687,181354.326716058,160494.02
1688,179605.563663918,173811.12
1689,181609.34866147,185224.44
1690,178221.531623281,199632.47
1691,175559.920735795,190905.6
1692,200328.822792041,
1693,178630.060559899,150342.5
1694,177174.535221728,187213.16
1695,172515.687368714,158521.1
1696,204032.992922943,215076.66
1697,176023.232787689,162146.66
1698,202202.073341595,270471.8
1699,181734.480075862,308541.84
1700,183982.158993126,206799.42
1701,188007.94241481,246168.4
1702,185922.966763517,241568.62
1703,183978.544874918,249822.06
1704,177199.618638821,247092.8
1705,181878.647956764,230490.56
1706,173622.088728263,321909.62
1707,180728.168562655,
1708,176477.026606328,196147.62
1709,184282.266697609,260315.23
1710,162062.47538448,216315.36
1711,182550.070992189,368816.0
1712,180987.949624695,244003.69
1713,178173.79762147,269648.06
1714,179980.635948606,200613.84
1715,173257.637826205,212264.06
1716,177271.291059307,164880.19
1717,175338.355442312,168745.4
1718,177548.140549508,
1719,175969.91662932,195300.98
1720,175011.481953462,226375.89
1721,185199.372568143,145230.5
1722,188514.050228937,
1723,185080.145268797,149083.72
1724,157304.402574096,212545.38
1725,194260.859481297,219872.19
1726,181262.329995106,194505.6
1727,157003.292706732,137964.47
1728,182924.499359899,178296.72
1729,181902.586375439,165589.88
1730,188985.371708134,144995.28
1731,185290.904495068,112152.35
1732,177304.425752748,127764.734
1733,166274.900490809,113014.31
1734,177807.420530107,114492.8
1735,180330.624816201,136538.44
1736,179069.112234629,112139.9
1737,175943.371816948,327567.25
1738,185199.050609653,298902.6
1739,167350.910824524,227750.52
1740,149315.311876449,193858.23
1741,139010.847766793,202283.38
1742,155412.151845447,148571.14
1743,171308.313985441,153276.81
1744,176220.543265638,410832.5
1745,177643.434991809,203133.28
1746,187222.653264601,208884.06
1747,185635.132083154,189028.38
1748,206492.534215854,206147.22
1749,181681.021081956,140364.97
1750,180500.198072685,109840.414
1751,206486.17086841,212551.47
1752,161334.301195429,108568.164
1753,176156.558313965,155926.88
1754,191642.223478994,181609.02
1755,191945.808027777,147014.25
1756,164146.306037354,124355.21
1757,179883.057071096,105970.375
1758,178071.137668844,142579.84
1759,188241.637896875,127656.47
1760,174559.656173171,155005.03
1761,182347.363042264,125417.45
1762,191507.251872857,180889.03
1763,199751.865597358,139280.5
1764,162106.416145131,114231.98
1765,164575.982314367,122072.48
1766,179176.352180931,158737.12
1767,177327.403857584,192564.86
1768,177818.083761781,124594.46
1769,186965.204048443,149081.38
1770,178762.742169197,152528.36
1771,183322.866146283,92677.06
1772,178903.295931891,102984.88
1773,186570.129421778,108987.43
1774,199144.242829024,121385.56
1775,172154.713310956,130251.1
1776,177444.019201603,102120.5
1777,166200.938073485,89589.93
1778,158995.770555632,137427.81
1779,168273.282454755,109466.445
1780,189680.453052788,162220.44
1781,181681.021081956,111263.48
1782,160277.142643643,81766.55
1783,197318.54715833,143557.22
1784,162228.935604196,85381.87
1785,187340.455456083,78109.38
1786,181065.347037275,130193.27
1787,190233.609102705,182387.28
1788,157929.594852031,
1789,168557.001935469,89149.84
1790,160805.584645628,76536.53
1791,221648.391978216,232470.6
1792,180539.88079815,148725.12
1793,182105.616283853,115292.305
1794,166380.852603154,131754.66
1795,178942.155617426,121398.195
1796,162804.747800461,113563.734
1797,183077.684392615,121910.68
1798,171728.4720292,108572.65
1799,164786.741540638,97600.1
1800,177427.267170302,106596.54
1801,197318.54715833,111580.96
1802,178658.114178223,152140.06
1803,185437.320523764,140641.66
1804,169759.652489529,132466.62
1805,173986.635055186,131483.03
1806,168607.664289468,108341.96
1807,194138.519145183,111530.59
1808,192502.440921994,105421.164
1809,176746.969818601,
1810,177604.891703134,123305.6
1811,193283.746584832,
1812,181627.061006609,
1813,169071.62025834,134059.98
1814,167398.006470987,80084.49
1815,150106.505141704,42610.35
1816,159650.304285848,96366.305
1817,179471.23597476,87126.15
1818,177109.589956218,148082.42
1819,166558.113328453,136775.47
1820,153796.714319583,
1821,174520.152570658,101408.23
1822,196297.95829524,134634.06
1823,169100.681601175,
1824,176911.319164431,101695.9
1825,169234.6454828,112432.95
1826,172386.297919134,95415.05
1827,156031.904802362,96068.766
1828,168202.892306596,130885.914
1829,166505.984017547,120743.74
1830,176507.37022149,138498.16
1831,180116.752553161,114868.664
1832,183072.740591406,
1833,189595.964677698,138588.55
1834,167523.919076265,137933.05
1835,210817.775863413,
1836,172942.930813351,100736.914
1837,145286.278144089,
1838,176468.653371492,143528.16
1839,159040.069562187,121493.734
1840,178518.204332507,
1841,169163.980786825,103953.15
1842,189786.685274579,74737.48
1843,181246.728523853,127555.04
1844,176349.927153587,140506.97
1845,205266.631009142,130399.695
1846,187397.993362224,134874.97
1847,208943.427726113,136040.48
1848,165014.532907657,
1849,182492.037566236,88840.48
1850,161718.71259042,106178.76
1851,180084.118941162,168848.75
1852,178534.950802179,113159.46
1853,151217.259961305,104168.984
1854,156342.717587562,183110.38
1855,188511.443835239,127273.1
1856,183570.337896789,196877.47
1857,225810.160292177,131199.88
1858,214217.401131694,120038.625
1859,187665.64101603,99708.98
1860,161157.177744039,131728.61
1861,187643.992594193,105651.08
1862,228156.372839158,515314.3
1863,220449.534665317,530749.4
1864,220522.352084222,530744.5
1865,156647.763531624,372290.78
1866,187388.833374873,288941.2
1867,178640.723791573,222750.89
1868,180847.216739049,223892.6
1869,159505.170529478,195364.28
1870,164305.538020654,229773.58
1871,180181.19673723,234963.53
1872,184602.734989972,177694.61
1873,193440.372174434,208646.16
1874,184199.788209911,129665.17
1875,196241.892907637,151050.23
1876,175588.618271096,194573.42
1877,179503.046546829,185603.03
1878,183658.076582555,193723.19
1879,193700.976276404,98601.6
1880,165399.62450704,123830.71
1881,186847.944787446,244659.31
1882,198127.73287817,231643.84
1883,183320.898107934,
1884,181613.606696657,203579.2
1885,178298.791761954,195155.44
1886,185733.534000593,250624.69
1887,180008.188485489,171395.73
1888,175127.59621604,213343.72
1889,183467.176862723,156594.83
1890,182705.546021743,113627.2
1891,152324.943593181,130743.15
1892,169878.515981342,73697.93
1893,183735.975076576,88737.125
1894,224118.280105941,
1895,169355.202465146,110242.2
1896,180054.276407441,103121.17
1897,174081.601977368,100971.12
1898,168494.985022146,143279.47
1899,181871.598843299,128388.93
1900,173554.489658383,157613.5
1901,169805.382165577,150262.19
1902,176192.990728755,106786.18
1903,204264.39284654,222324.08
1904,169630.906956928,111396.63
1905,185724.838807268,166019.38
1906,195699.036281861,132786.97
1907,189494.276162169,167841.75
1908,149607.905673439,97251.57
1909,154650.199045978,138120.34
1910,151579.558140433,117917.38
1911,185147.380531144,168682.27
1912,196314.53120359,252446.44
1913,210802.395364155,168038.14
1914,166271.2863726,73371.39
1915,154865.359142973,292005.53
1916,173575.5052865,26244.49
1917,179399.563554274,250430.45
1918,164280.776562049,128234.93
1919,171247.48948121,142690.38
1920,166878.587182445,173403.38
1921,188129.459710994,362686.7
1922,183517.34369691,360464.38
1923,175522.026925727,226122.97
1924,190060.105331152,269007.7
1925,174179.824771856,202485.48
1926,171059.523675194,394174.97
1927,183004.186769318,118644.94
1928,183601.647387418,172532.81
1929,163539.327185998,103090.35
1930,164677.676391525,113506.96
1931,162395.073865424,126521.3
1932,182207.6323195,146600.27
1933,192223.939790304,139136.88
1934,176391.829390125,175150.34
1935,181913.179121348,152186.03
1936,179136.097888261,173747.75
1937,196595.568243212,172120.9
1938,194822.365690957,165022.0
1939,148356.669440918,277699.75
1940,160387.604263899,145908.92
1941,181276.500571809,173089.4
1942,192474.817899346,160536.66
1943,157699.907796437,181329.64
1944,215785.540813051,399934.2
1945,181824.300998793,386693.12
1946,221813.00948166,111235.766
1947,165281.292597397,288421.56
1948,255629.49047034,168557.66
1949,173154.590990955,237974.1
1950,183884.65246539,192562.16
1951,200210.353608489,240579.05
1952,186599.221265342,203210.5
1953,192718.532696106,165360.94
1954,178628.665952764,157452.22
1955,180650.342418406,161136.53
1956,206003.107947263,430054.0
1957,166457.67844853,143147.56
1958,202916.221653487,242201.06
1959,192463.969983091,154102.64
1960,171775.497189898,101082.734
1961,175249.222149411,111734.35
1962,147086.59893993,95442.49
1963,149709.672100371,101339.39
1964,171411.404533743,93266.99
1965,178188.964799425,130928.58
1966,156491.711373235,128295.336
1967,180953.241201168,268177.06
1968,203909.759061135,382753.47
1969,175470.149087545,374597.62
1970,205578.333622415,462276.56
1971,199428.857699441,610746.9
1972,187599.163869476,446352.25
1973,192265.198109864,279662.5
1974,196666.554897677,300792.72
1975,155537.862252682,429468.12
1976,169543.240620935,282584.62
1977,202487.010170501,359614.34
1978,208232.716273485,315059.25
1979,173621.195202569,359434.22
1980,172414.608571812,183986.22
1981,164400.75641556,396604.9
1982,160480.424024781,242265.95
1983,156060.853810389,189240.47
1984,157437.192820581,151751.16
1985,158163.720929772,196454.47
1986,154849.043268978,220748.98
1987,152186.609341561,175571.05
1988,180340.215399228,180506.75
1989,178344.62451356,179188.9
1990,190170.382266827,186776.97
1991,168092.975480832,208969.27
1992,178757.912566805,194921.47
1993,174518.256882082,
1994,198168.490116289,180866.16
1995,176882.693978902,169524.56
1996,183801.672896251,214942.27
1997,196400.046680661,336222.66
1998,172281.605004025,284020.12
1999,196380.366297173,243890.03
2000,198228.354306682,319679.38
2001,195556.581268962,341844.94
2002,186453.264469043,281882.34
2003,181869.381196234,231030.4
2004,175610.840124147,324594.0
2005,183438.730800145,
2006,179584.488673295,202104.34
2007,182386.152242034,239633.12
2008,160750.367237054,203769.53
2009,182477.505046008,196136.64
2010,187720.359207171,189404.62
2011,187201.942081511,
2012,176385.102235149,170979.72
2013,175901.787841278,179379.31
2014,182584.280198283,210816.06
2015,195664.686104237,175692.78
2016,181420.346494222,199568.77
2017,176676.04995228,188161.02
2018,181594.678867334,121531.586
2019,178521.747964951,131407.56
2020,175895.883726231,97645.414
2021,168468.005916477,106324.48
2022,200973.129447888,148741.84
2023,197030.641992202,120564.46
2024,192867.417844592,229745.66
2025,196449.247639381,309372.16
2026,141684.196398607,188571.66
2027,153353.334123901,148072.9
2028,151143.549016705,132799.31
2029,163753.087114229,149266.8
2030,158682.460013921,255067.44
2031,144959.835250915,241373.23
2032,160144.390548579,238797.88
2033,156286.534303521,200809.31
2034,165726.707619571,152238.69
2035,182427.481047359,228975.62
2036,173310.56154032,164819.9
2037,173310.56154032,166143.34
2038,151556.01403002,316832.7
2039,158908.146068683,263184.78
2040,209834.383092536,363838.2
2041,192410.516550815,431156.78
2042,174026.247294886,
2043,195499.830115336,147313.53
2044,200918.018812493,163551.4
2045,207243.616023976,177185.6
2046,196149.783851876,117702.14
2047,192097.914850217,138168.22
2048,178570.948923671,139605.66
2049,228617.968325428,130147.91
2050,199929.884438451,159409.5
2051,160206.365612859,101715.77
2052,179854.431885567,114906.78
2053,185987.340461822,147108.12
2054,161122.505607926,87541.54
2055,175949.342720138,110753.93
2056,183683.590595324,140574.8
2057,176401.34762338,113539.01
2058,205832.532527897,176992.66
2059,177799.799849436,120760.12
2060,167565.362080406,152423.22
2061,186348.958436557,164591.84
2062,179782.759465081,115749.01
2063,169837.623333323,109491.87
2064,178817.275675758,128929.71
2065,174444.479149339,104294.74
2066,192834.968917174,137863.88
2067,196564.717984981,104292.94
2068,206977.567039357,137954.19
2069,157054.253944128,64170.59
2070,175142.948078577,88362.234
2071,159932.1643654,91241.32
2072,182801.408333628,127312.15
2073,181510.375176825,125143.5
2074,181613.035129451,191614.0
2075,186920.512597635,127537.76
2076,157950.170625222,109627.086
2077,176115.159022876,124794.945
2078,182744.514344465,105112.664
2079,180660.683691591,148964.45
2080,160775.629777099,104409.16
2081,186711.715848082,99346.336
2082,223581.758190888,
2083,172330.943236652,143054.12
2084,163474.633393212,105413.9
2085,175308.263299874,111801.84
2086,187462.725306432,116597.63
2087,180655.101535034,130797.35
2088,152121.98603454,102476.805
2089,159856.233909727,74092.52
2090,186559.854936737,120198.57
2091,183962.550959411,
2092,162107.168699296,110181.18
2093,162582.288981283,82581.945
2094,154407.701597409,
2095,181625.666399474,125064.234
2096,164810.609473548,68812.77
2097,176429.401241704,
2098,179188.089925259,124421.85
2099,145997.635377703,51081.332
2100,218676.768270367,
2101,188323.861214226,101120.945
2102,168690.0722914,173153.66
2103,165088.746797705,90448.82
2104,191435.007885166,120906.32
2105,168864.404664512,
2106,176041.882371574,19689.896
2107,215911.674390325,207359.27
2108,167388.238629016,103737.086
2109,163854.786753017,104546.39
2110,163299.477980171,130208.99
2111,178298.214633119,155583.19
2112,176376.586164775,116349.47
2113,170211.043976522,112578.82
2114,170818.344786366,158865.0
2115,174388.867432503,158274.02
2116,161112.987374671,110774.39
2117,172179.082325307,149919.75
2118,157798.309713876,126374.77
2119,169106.151422924,116908.44
2120,170129.531364292,120694.23
2121,157680.227412949,
2122,162690.209131977,107094.336
2123,146968.379365095,90886.48
2124,181507.721372455,149562.88
2125,191215.589752983,150849.72
2126,189432.689844522,118336.0
2127,207271.484957719,
2128,170030.807488363,102673.984
2129,148409.806476335,79674.695
2130,193850.613979055,137465.88
2131,193808.319298263,151452.11
2132,166300.235380627,99052.88
2133,163474.633393212,118266.8
2134,177473.606564978,122494.73
2135,157443.925537187,93855.74
2136,180681.007992057,
2137,183463.17030026,102195.67
2138,182481.763081195,132728.66
2139,193717.15117887,138485.12
2140,182782.55099007,129462.01
2141,175530.651633287,176187.03
2142,177804.057884623,115123.88
2143,159448.670848577,147643.97
2144,181338.976717529,104929.445
2145,178553.558537021,143402.56
2146,162820.928264556,152246.86
2147,188832.479997186,113495.4
2148,164682.185899437,143193.27
2149,181549.735943801,171204.3
2150,199158.097008868,186549.75
2151,152889.520990566,106673.96
2152,181150.551679116,
2153,181416.732376013,169536.73
2154,164391.238182305,
2155,185421.046498812,132577.38
2156,193981.327550004,201222.53
2157,178824.324789223,216835.9
2158,209270.051606246,200341.16
2159,177801.266806344,195402.03
2160,179053.762236101,167925.19
2161,178762.170601992,234692.72
2162,184655.300458183,317844.25
2163,191284.655779772,335425.62
2164,179598.085818785,265160.0
2165,167517.628078595,173117.53
2166,182873.903794044,142982.8
2167,177484.91371363,185341.81
2168,188444.597319524,191453.0
2169,179184.153848562,184035.45
2170,184365.175780982,211106.88
2171,184479.322005212,149284.72
2172,182927.863869391,130536.555
2173,178611.639373646,140070.77
2174,181943.343613558,229305.53
2175,175080.614768394,226910.4
2176,190720.794649138,279760.12
2177,198422.868144723,236672.88
2178,184482.11308349,203429.73
2179,139214.952187861,131642.75
2180,169233.113601757,173272.17
2181,180664.118686848,191287.69
2182,178818.742632666,220025.75
2183,180422.049969947,184779.81
2184,178601.93645581,112241.78
2185,183083.159775993,110658.414
2186,173163.101499699,127319.4
2187,185968.161159774,156110.5
2188,171226.050683054,163735.53
2189,281643.976116786,
2190,160031.711281258,
2191,162775.979779394,
2192,160735.445970193,
2193,166646.109048572,
2194,188384.548444549,
2195,165830.697255197,88895.93
2196,182138.358533039,93177.625
2197,171595.397975647,121735.516
2198,160337.079183809,153087.88
2199,191215.088671543,180982.62
2200,166956.093232213,151113.86
2201,186581.830878692,122818.086
2202,176450.548582099,174826.38
2203,193743.194909801,124928.26
2204,198882.566078408,129144.91
2205,176385.102235149,95910.73
2206,162447.639333636,107769.24
2207,193782.555676777,215961.2
2208,183653.890897141,232885.6
2209,210578.623546866,179794.42
2210,158527.164107319,94320.43
2211,163081.025723456,114197.16
2212,174388.867432503,115123.99
2213,191905.870131966,
2214,174388.867432503,129067.695
2215,161642.711648983,96578.81
2216,186939.507215101,128813.75
2217,172482.165792649,55733.766
2218,159695.999763546,96725.695
2219,157230.369671007,78755.09
2220,179188.089925259,52060.13
2221,157972.82120994,294512.25
2222,156804.951429181,255961.03
2223,211491.972463654,276898.7
2224,186537.246201062,220641.94
2225,200468.161070551,120579.5
2226,182241.340444154,173403.83
2227,157342.225898399,221973.47
2228,182022.387105998,277647.7
2229,181244.510876788,225776.6
2230,178556.671573788,142881.88
2231,189547.199876284,209153.69
2232,187948.65165563,179859.03
2233,194107.287565956,175157.27
2234,183521.710369283,276947.06
2235,183682.123638416,249528.44
2236,178483.353073443,205581.1
2237,184003.879764736,343673.62
2238,171318.59033449,276333.9
2239,162039.754313997,
2240,154846.252190699,154814.69
2241,194822.365690957,157708.69
2242,169788.738771463,112804.41
2243,178891.554489941,116550.72
2244,152084.772428865,108657.99
2245,139169.86642879,102183.62
2246,192439.536044606,116423.164
2247,161067.859766557,
2248,158762.648504781,118369.664
2249,175569.690441774,117729.19
2250,183659.795012187,118667.71
2251,280618.132617258,77583.79
2252,180051.809151659,154220.77
2253,176519.18031559,139505.4
2254,179028.429210291,167298.03
2255,177161.583857224,189108.84
2256,180081.508849842,159188.39
2257,205895.254584712,209899.19
2258,183389.78131415,160358.31
2259,178543.647859512,183174.8
2260,194798.320499104,121084.88
2261,162845.613675766,185938.44
2262,148103.867006579,159259.25
2263,201016.171121215,479901.28
2264,277936.12694354,418872.88
2265,249768.279823405,145300.78
2266,161596.052159825,254003.52
2267,158011.114889899,270879.4
2268,194089.683858004,384614.06
2269,181733.336941451,155415.72
2270,182852.32772198,210123.88
2271,189893.003058465,184562.8
2272,194650.210979875,185916.75
2273,187904.461286262,141810.1
2274,171774.925622692,190683.88
2275,177998.685921479,164536.81
2276,175648.484325498,166928.25
2277,196918.071362067,156228.19
2278,184299.838071218,120376.305
2279,182379.855682734,112921.79
2280,184050.725802482,111309.43
2281,158296.975970284,168054.75
2282,175053.355553278,191657.72
2283,162293.376090644,104470.62
2284,186328.880047186,92857.79
2285,151422.116936538,117714.71
2286,181969.358707768,108511.12
2287,189122.67702416,351804.5
2288,185645.475220346,248347.12
2289,182829.898109257,317107.38
2290,195848.788183328,542607.4
2291,198785.059550672,343490.97
2292,181676.126555428,481219.84
2293,194131.012663328,390225.25
2294,201416.004864508,436042.12
2295,185096.577205616,605268.6
2296,195158.972598372,257993.0
2297,184795.783735112,370987.3
2298,189168.263864671,337221.4
2299,216855.260149095,349205.38
2300,184946.642483576,364326.94
2301,189317.51282069,407325.38
2302,180803.277842406,256462.72
2303,175061.18585763,221976.03
2304,179074.839090732,228439.3
2305,145708.764336107,179546.8
2306,142398.022752011,175116.97
2307,161474.534863641,182227.98
2308,157025.945155458,202618.9
2309,163424.037827357,298786.6
2310,164692.778645345,206801.06
2311,152163.2443541,178616.44
2312,192383.215486656,
2313,182520.230322476,163906.0
2314,187254.507549722,152990.94
2315,176489.659740359,179336.0
2316,181520.466841293,196397.56
2317,186414.978214721,183597.25
2318,185197.764639705,167937.84
2319,178657.794083741,171711.88
2320,179731.198023759,172209.2
2321,161748.271317074,230131.81
2322,158608.749069322,182056.7
2323,178807.370559878,168610.73
2324,184187.158803897,186739.69
2325,181686.10402108,200327.0
2326,190311.050228337,
2327,192252.496354076,189393.97
2328,193954.849525775,192254.28
2329,181044.201560887,195608.1
2330,180258.131219792,187360.84
2331,199641.657313834,314892.94
2332,197530.775205517,423037.6
2333,191777.196949138,273902.44
2334,195779.543033588,219237.22
2335,202112.046522999,230745.9
2336,192343.34807661,267160.6
2337,185191.359443218,183789.44
2338,186760.207965688,273091.7
2339,177733.78193528,204301.45
2340,164430.391189608,496159.5
2341,185299.601552401,
2342,186414.012339254,201931.95
2343,176401.921054593,222523.25
2344,182381.322639642,214751.97
2345,176334.184710805,211978.0
2346,184901.735847457,193938.44
2347,180085.766885029,182420.45
2348,184901.735847457,207566.92
2349,183967.561548763,180085.52
2350,193046.301574659,
2351,168538.969495849,235214.58
2352,170157.842016969,266128.3
2353,196559.709259637,235209.39
2354,177133.709361852,
2355,181553.279576244,
2356,185770.606634739,138294.47
2357,177017.595099274,189652.5
2358,184123.358536806,181368.72
2359,165970.357492196,120848.07
2360,158151.985049452,111567.984
2361,177086.476441481,125504.75
2362,196373.896176551,211908.12
2363,172465.707083115,146810.0
2364,168590.782409896,208391.38
2365,158820.474171061,236878.03
2366,151611.37057651,182826.66
2367,152125.028585543,195615.56
2368,158404.073081048,202160.78
2369,160692.078640755,
2370,170175.22684199,151335.05
2371,169854.436591138,140836.62
2372,183410.785819008,159473.94
2373,180347.194026928,257985.22
2374,178930.528374292,352408.06
2375,153346.220086301,225109.47
2376,182675.204270589,240871.94
2377,180770.649792036,298372.0
2378,188714.148087543,142100.53
2379,191393.608594076,175011.5
2380,174016.157494425,139907.6
2381,183189.685319552,151889.03
2382,183621.508757866,180879.03
2383,168991.29635758,198581.66
2384,185306.650665866,226053.78
2385,189030.680303208,181770.34
2386,179208.665698449,116944.89
2387,174901.452792889,121351.64
2388,168337.406544343,108869.46
2389,158234.96461859,101824.51
2390,179562.453368834,138961.8
2391,174176.391640607,117946.65
2392,173931.531845427,98417.46
2393,184111.729429665,145226.33
2394,179374.482001188,128421.31
2395,207348.811884535,202406.17
2396,186983.419339031,124609.43
2397,206779.094049527,173027.88
2398,177472.074683935,124601.16
2399,156727.948324862,
2400,157090.568462479,
2401,160387.032696693,110808.63
2402,172410.28005086,121788.375
2403,191603.365657467,130074.92
2404,182152.207151253,137085.66
2405,180161.697340702,148625.38
2406,169652.235284283,135049.34
2407,182503.520140218,111483.35
2408,179714.630677039,152454.38
