Id,SalePrice
1621,128360.79
1622,130242.94
1623,253928.16
1624,215363.33
1625,105983.56
1626,161209.39
1627,182877.61
1628,245237.95
1629,158480.92
1630,281219.06
1631,214549.45
1632,191867.42
1633,170213.16
1634,179440.02
1635,181922.27
1636,149091.48
1637,197845.61
1638,185478.56
1639,163584.03
1640,214929.03
1641,156333.98
1642,289466.44
1643,209595.88
1644,213731.47
1645,194399.06
1646,163999.19
1647,156968.06
1648,137610.48
1649,141309.2
1650,111982.61
1651,126859.375
1652,99970.24
1653,97353.734
1654,142028.17
1655,139081.83
1656,145213.1
1657,152859.55
1658,147445.11
1659,111322.3
1660,160587.52
1661,396960.94
1662,357845.56
1663,366579.53
1664,421739.56
1665,293531.88
1666,302127.94
1667,332741.38
1668,352977.47
1669,326724.75
1670,345467.66
1671,241171.7
1672,369260.9
1673,269204.56
1674,213569.2
1675,167992.62
1676,194512.25
1677,173158.2
1678,411171.88
1679,353759.44
1680,307661.97
1681,239155.69
1682,287969.97
1683,160580.86
1684,182334.3
1685,184264.61
1686,151097.2
1687,173502.19
1688,185581.28
1689,193961.4
1690,192231.89
1691,187925.44
1692,172423.4
1693,164631.92
1694,180345.64
1695,161490.5
1696,261689.83
1697,172326.33
1698,287299.5
1699,315790.2
1700,216938.77
1701,256088.89
1702,235001.77
1703,231484.89
1704,258455.83
1705,257248.39
1706,374679.56
1707,172423.4
1708,187186.08
1709,263500.06
1710,203021.27
1711,326719.75
1712,226857.77
1713,258392.95
1714,179451.75
1715,217197.3
1716,155126.45
1717,161517.27
1718,172423.4
1719,193676.69
1720,231457.4
1721,148141.12
1722,172423.4
1723,145443.23
1724,189010.7
1725,230823.33
1726,219381.11
1727,138400.5
1728,191785.48
1729,164007.7
1730,150130.7
1731,118073.14
1732,126952.99
1733,107314.97
1734,115654.69
1735,142851.72
1736,106842.06
1737,285412.3
1738,242537.62
1739,245956.98
1740,181154.55
1741,161864.55
1742,150669.11
1743,168199.0
1744,355691.84
1745,169099.31
1746,185665.05
1747,200086.97
1748,213739.83
1749,158637.64
1750,115151.516
1751,257695.42
1752,114793.31
1753,150319.77
1754,202669.83
1755,171117.86
1756,132064.42
1757,111318.39
1758,145751.55
1759,136480.7
1760,163703.5
1761,147226.44
1762,180865.8
1763,165853.64
1764,100022.66
1765,128747.484
1766,176060.6
1767,221291.55
1768,125808.84
1769,152625.73
1770,162841.14
1771,99523.234
1772,120262.16
1773,110089.375
1774,127751.58
1775,139256.98
1776,115215.1
1777,101879.14
1778,140600.02
1779,104258.555
1780,171287.31
1781,113495.516
1782,70164.8
1783,172892.95
1784,99374.25
1785,105900.195
1786,207502.12
1787,165194.52
1788,172423.4
1789,104637.37
1790,67545.586
1791,200000.52
1792,142634.58
1793,111118.57
1794,155400.56
1795,109507.89
1796,110440.54
1797,134101.67
1798,114444.734
1799,89178.445
1800,104451.15
1801,119830.25
1802,169067.64
1803,147004.9
1804,135945.84
1805,131106.48
1806,120218.516
1807,112136.85
1808,112312.086
1809,172423.4
1810,138435.8
1811,172423.4
1812,172423.4
1813,112173.45
1814,85850.02
1815,41711.562
1816,90669.08
1817,110924.67
1818,150667.95
1819,151089.98
1820,172423.4
1821,130660.71
1822,155994.89
1823,172423.4
1824,105166.34
1825,126931.25
1826,93842.58
1827,98250.57
1828,112422.73
1829,146553.14
1830,133168.42
1831,133653.7
1832,172423.4
1833,142008.78
1834,141738.72
1835,172423.4
1836,93699.625
1837,172423.4
1838,101828.125
1839,125016.02
1840,172423.4
1841,100480.23
1842,77864.79
1843,129561.14
1844,135751.67
1845,166191.98
1846,162445.39
1847,151495.19
1848,172423.4
1849,88607.9
1850,107584.44
1851,146848.77
1852,120225.67
1853,95898.67
1854,155891.83
1855,130295.766
1856,241893.03
1857,138198.17
1858,124348.58
1859,88579.04
1860,130083.85
1861,89543.57
1862,336920.84
1863,335403.6
1864,335406.06
1865,353485.06
1866,318305.38
1867,220303.81
1868,260680.2
1869,204870.62
1870,228533.98
1871,240642.73
1872,183077.17
1873,211575.61
1874,137747.39
1875,163663.73
1876,185797.7
1877,171834.75
1878,182873.52
1879,103057.1
1880,126412.19
1881,267436.88
1882,219400.22
1883,172423.4
1884,192555.58
1885,188879.84
1886,255280.39
1887,178984.3
1888,232696.58
1889,170299.48
1890,103899.45
1891,115163.03
1892,67264.375
1893,70681.52
1894,172423.4
1895,107928.25
1896,111871.47
1897,100577.016
1898,104423.89
1899,142523.45
1900,136048.77
1901,134860.8
1902,116012.3
1903,174585.86
1904,120760.34
1905,172998.48
1906,149352.92
1907,155340.44
1908,113847.81
1909,147908.72
1910,133558.11
1911,193964.42
1912,261100.69
1913,188743.48
1914,68360.055
1915,293261.44
1916,12693.854
1917,228818.67
1918,139760.31
1919,162252.48
1920,162631.27
1921,360348.97
1922,320535.72
1923,256832.11
1924,237934.23
1925,202501.02
1926,381363.7
1927,128964.11
1928,164070.86
1929,112266.234
1930,125501.87
1931,131675.05
1932,133459.55
1933,166094.9
1934,179541.16
1935,165814.67
1936,174843.67
1937,176033.7
1938,163813.97
1939,224479.52
1940,156101.77
1941,177848.03
1942,179833.22
1943,160920.17
1944,349380.44
1945,355683.44
1946,120283.83
1947,291850.0
1948,167625.55
1949,268899.7
1950,173418.56
1951,230083.86
1952,225283.58
1953,165369.9
1954,163255.86
1955,139191.22
1956,395782.34
1957,149903.36
1958,256925.3
1959,135334.55
1960,100939.04
1961,109977.97
1962,98613.37
1963,103661.66
1964,99414.68
1965,143292.42
1966,136104.83
1967,265847.0
1968,347116.03
1969,353116.1
1970,376718.22
1971,454742.66
1972,376272.16
1973,297293.12
1974,322647.47
1975,412118.94
1976,247565.55
1977,299089.38
1978,307090.22
1979,323549.5
1980,168123.88
1981,330008.3
1982,196061.86
1983,182039.8
1984,168072.2
1985,179766.44
1986,183654.1
1987,166719.83
1988,183210.14
1989,191379.7
1990,199321.9
1991,181958.12
1992,198611.05
1993,172423.4
1994,197878.86
1995,180454.47
1996,235094.86
1997,300348.22
1998,271172.4
1999,254009.58
2000,298218.2
2001,323958.97
2002,231637.81
2003,266104.66
2004,322273.53
2005,172423.4
2006,184069.89
2007,240265.73
2008,190622.64
2009,200989.95
2010,201790.56
2011,172423.4
2012,161985.42
2013,178349.47
2014,208780.5
2015,210693.28
2016,202737.86
2017,211298.12
2018,115473.625
2019,141971.47
2020,95018.67
2021,104643.61
2022,164443.84
2023,123330.78
2024,286367.94
2025,328281.62
2026,157442.67
2027,146456.45
2028,141818.44
2029,154344.44
2030,273475.22
2031,216126.86
2032,247618.02
2033,232197.23
2034,154835.52
2035,202285.14
2036,170821.92
2037,172189.14
2038,321264.16
2039,216713.52
2040,307558.66
2041,329368.94
2042,172423.4
2043,178882.89
2044,166563.8
2045,176401.3
2046,125795.055
2047,144269.05
2048,151600.67
2049,120177.766
2050,165741.94
2051,99616.46
2052,133411.38
2053,151504.52
2054,87799.72
2055,138521.11
2056,147816.77
2057,110011.91
2058,205138.3
2059,118087.625
2060,171756.36
2061,163221.36
2062,110874.18
2063,110616.234
2064,118195.69
2065,114770.9
2066,153901.22
2067,89435.95
2068,115938.766
2069,63714.46
2070,89795.32
2071,87968.336
2072,157649.16
2073,139553.69
2074,175506.22
2075,125527.03
2076,116335.53
2077,125048.72
2078,111659.375
2079,141535.19
2080,103601.54
2081,97316.63
2082,172423.4
2083,137725.92
2084,108868.945
2085,112099.22
2086,110156.25
2087,136745.02
2088,121796.19
2089,71856.3
2090,116736.22
2091,172423.4
2092,128504.59
2093,107909.97
2094,172423.4
2095,138212.31
2096,70130.414
2097,172423.4
2098,144184.55
2099,43805.887
2100,172423.4
2101,97788.266
2102,141039.05
2103,90817.77
2104,131815.25
2105,172423.4
2106,29428.2
2107,188883.67
2108,108818.81
2109,102953.17
2110,97794.4
2111,143704.16
2112,117811.95
2113,118747.586
2114,123316.055
2115,152007.67
2116,125521.61
2117,140063.81
2118,112808.34
2119,87857.73
2120,131150.61
2121,172423.4
2122,113135.5
2123,85163.055
2124,132995.88
2125,141528.47
2126,141971.05
2127,172423.4
2128,117367.71
2129,83236.92
2130,108057.22
2131,186497.33
2132,115434.35
2133,116695.86
2134,123745.78
2135,101030.766
2136,172423.4
2137,107403.625
2138,127968.91
2139,147338.47
2140,145517.48
2141,174163.08
2142,116164.63
2143,137612.45
2144,98472.484
2145,145892.39
2146,143325.7
2147,127757.78
2148,148796.77
2149,208246.45
2150,189301.48
2151,115005.336
2152,172423.4
2153,159157.55
2154,172423.4
2155,124759.875
2156,267074.78
2157,208181.53
2158,209980.02
2159,214456.19
2160,182013.08
2161,233051.45
2162,327897.6
2163,365111.7
2164,256943.75
2165,165943.34
2166,138262.47
2167,176035.88
2168,188092.52
2169,182320.48
2170,223281.94
2171,139564.84
2172,137094.27
2173,140939.86
2174,202314.0
2175,242319.84
2176,276092.28
2177,212285.48
2178,203412.22
2179,122895.37
2180,171329.53
2181,174508.42
2182,204634.64
2183,174902.44
2184,115333.39
2185,120890.47
2186,139743.77
2187,169980.78
2188,175000.3
2189,172423.4
2190,172423.4
2191,172423.4
2192,172423.4
2193,172423.4
2194,172423.4
2195,88605.47
2196,85250.69
2197,114561.82
2198,156513.27
2199,189691.52
2200,130267.92
2201,128233.12
2202,182086.12
2203,131504.14
2204,138337.4
2205,93923.914
2206,140428.88
2207,162891.5
2208,231164.2
2209,154864.86
2210,115374.19
2211,104626.46
2212,120362.484
2213,172423.4
2214,134046.53
2215,92754.45
2216,138784.88
2217,75811.625
2218,98611.86
2219,85067.664
2220,50370.605
2221,297342.3
2222,278310.4
2223,258663.02
2224,220209.77
2225,123411.11
2226,163440.45
2227,185640.86
2228,271266.12
2229,257419.11
2230,151813.1
2231,230724.55
2232,167561.8
2233,211870.42
2234,257031.53
2235,227318.8
2236,229202.33
2237,299874.7
2238,209983.84
2239,172423.4
2240,136177.44
2241,155671.7
2242,106074.17
2243,125200.44
2244,113278.44
2245,106376.96
2246,134905.2
2247,172423.4
2248,129560.61
2249,113098.7
2250,123817.64
2251,79423.266
2252,161880.64
2253,157231.16
2254,168671.48
2255,191502.92
2256,168766.25
2257,207259.62
2258,153735.17
2259,179790.48
2260,120952.45
2261,160157.56
2262,146717.98
2263,385537.62
2264,388235.6
2265,152176.64
2266,257849.45
2267,315375.7
2268,380417.44
2269,160754.98
2270,212836.31
2271,184564.3
2272,214953.7
2273,150941.12
2274,164667.8
2275,173563.95
2276,195409.3
2277,178340.5
2278,128336.234
2279,124491.33
2280,105893.195
2281,157362.27
2282,157684.61
2283,105711.945
2284,110603.98
2285,121750.66
2286,110037.94
2287,349876.34
2288,253284.14
2289,304992.66
2290,430047.25
2291,324250.6
2292,388275.25
2293,395538.7
2294,365663.06
2295,458623.2
2296,211889.7
2297,352926.3
2298,352473.38
2299,345875.06
2300,311609.06
2301,360812.7
2302,226917.03
2303,214299.42
2304,219986.81
2305,193947.47
2306,188598.86
2307,193717.92
2308,206059.25
2309,283479.38
2310,187784.52
2311,169141.27
2312,172423.4
2313,177474.17
2314,175310.11
2315,187404.64
2316,203727.69
2317,178706.8
2318,186014.66
2319,181633.67
2320,165077.55
2321,209874.33
2322,170986.34
2323,167733.83
2324,189991.1
2325,196444.19
2326,172423.4
2327,189449.77
2328,202480.86
2329,191337.36
2330,189625.12
2331,329788.34
2332,354692.62
2333,285971.94
2334,219506.45
2335,250857.11
2336,269739.78
2337,173998.08
2338,236276.86
2339,191041.08
2340,413622.88
2341,172423.4
2342,217173.38
2343,245497.83
2344,222808.4
2345,213432.45
2346,179037.05
2347,168921.8
2348,239769.97
2349,183877.89
2350,172423.4
2351,259930.83
2352,256672.77
2353,250680.78
2354,172423.4
2355,172423.4
2356,137233.39
2357,177274.02
2358,193596.8
2359,129390.875
2360,108909.09
2361,136647.08
2362,240205.36
2363,135455.14
2364,191131.78
2365,219074.64
2366,171979.89
2367,186467.89
2368,193360.2
2369,172423.4
2370,152459.45
2371,146142.1
2372,167478.17
2373,285232.3
2374,314230.88
2375,197451.66
2376,234355.61
2377,309760.75
2378,144914.58
2379,190690.64
2380,150502.23
2381,156980.83
2382,205238.67
2383,183543.48
2384,241729.22
2385,178439.22
2386,116425.586
2387,120432.59
2388,109790.164
2389,105616.8
2390,150939.6
2391,142426.66
2392,106467.19
2393,173566.4
2394,131728.52
2395,212226.73
2396,139363.27
2397,194266.17
2398,135109.44
2399,172423.4
2400,172423.4
2401,106332.3
2402,141639.67
2403,133381.14
2404,159698.31
2405,168559.36
2406,139644.39
2407,115450.3
2408,164533.02
2409,114492.375
2410,157281.7
2411,96882.39
2412,135233.0
2413,121735.92
2414,146408.64
2415,123962.59
2416,117124.22
2417,119671.75
2418,116365.14
2419,116170.75
2420,116001.516
2421,116986.53
2422,92660.875
2423,172423.4
2424,218570.61
2425,204857.08
2426,141736.64
2427,172423.4
2428,162950.17
2429,129905.22
2430,116667.98
2431,82757.51
2432,142630.58
2433,140883.66
2434,119099.44
2435,129971.61
2436,98181.125
2437,98367.91
2438,112871.94
2439,109317.43
2440,113177.09
2441,96253.44
2442,89914.94
2443,141966.36
2444,148880.44
2445,84988.375
2446,143501.34
2447,225561.55
2448,147471.98
2449,125538.36
2450,147447.69
2451,132240.69
2452,173318.33
2453,82815.62
2454,126789.64
2455,99270.984
2456,107145.54
2457,115724.88
2458,132715.2
2459,97167.414
2460,146907.62
2461,125978.945
2462,119204.53
2463,128333.16
2464,170601.73
2465,124877.66
2466,104876.43
2467,164168.2
2468,81789.68
2469,65931.79
2470,191639.64
2471,198385.88
2472,143249.42
2473,107429.34
2474,95862.9
2475,219974.9
2476,119273.79
2477,96608.95
2478,133057.27
2479,85838.33
2480,162855.67
2481,104415.66
2482,122741.78
2483,92807.25
2484,118356.33
2485,114730.45
2486,124083.625
2487,182740.39
2488,168083.33
2489,129253.09
2490,130109.945
2491,77858.39
2492,171010.25
2493,158012.03
2494,128112.72
2495,81746.14
2496,248255.55
2497,153195.81
2498,105682.25
2499,68587.27
2500,98621.82
2501,124740.17
2502,135517.36
2503,103578.71
2504,132997.56
2505,251972.95
2506,235580.34
2507,291327.66
2508,238983.14
2509,203117.73
2510,191258.78
2511,165310.8
2512,193402.08
2513,227169.83
2514,313945.3
2515,144146.58
2516,185855.34
2517,133590.3
2518,139772.08
2519,209215.95
2520,198311.56
2521,188554.39
2522,199994.86
2523,113780.29
2524,132476.73
2525,142488.84
2526,134272.1
2527,103697.95
2528,125732.44
2529,133652.9
2530,131033.73
2531,193415.19
2532,214858.86
2533,190333.97
2534,199474.48
2535,232482.11
2536,210155.48
2537,196179.9
2538,185293.12
2539,185170.42
2540,167262.17
2541,182589.03
2542,173213.38
2543,120712.375
2544,112155.08
2545,126824.91
2546,132969.47
2547,146342.95
2548,154759.02
2549,160847.58
2550,620460.6
2551,131471.05
2552,128545.4
2553,172423.4
2554,172423.4
2555,106510.25
2556,84714.836
2557,97465.336
2558,172423.4
2559,106103.22
2560,132455.66
2561,141966.48
2562,123486.914
2563,126465.09
2564,183435.92
2565,114716.04
2566,131342.55
2567,126396.945
2568,140060.98
2569,191429.22
2570,119726.766
2571,166772.12
2572,133965.27
2573,175683.2
2574,187732.61
2575,133974.62
2576,172423.4
2577,172423.4
2578,78363.46
2579,48246.453
2580,172423.4
2581,110387.85
2582,131501.3
2583,229472.11
2584,153814.34
2585,178781.45
2586,183299.45
2587,168676.39
2588,145714.12
2589,156079.14
2590,212693.06
2591,216439.17
2592,183402.55
2593,172423.4
2594,184536.86
2595,198086.28
2596,304227.25
2597,174198.83
2598,278953.8
2599,360275.38
2600,139787.75
2601,134429.34
2602,89730.125
2603,94984.43
2604,172423.4
2605,91348.44
2606,145895.64
2607,207690.4
2608,174330.22
2609,184350.95
2610,172423.4
2611,134098.17
2612,147082.56
2613,132580.22
2614,123006.42
2615,171359.47
2616,150209.64
2617,181376.5
2618,205007.33
2619,181319.64
2620,189718.0
2621,178373.92
2622,184251.8
2623,206159.17
2624,307056.56
2625,248265.17
2626,171575.2
2627,141915.98
2628,428439.84
2629,455635.44
2630,349881.44
2631,409724.25
2632,393499.53
2633,250423.67
2634,369613.3
2635,154917.9
2636,179914.9
2637,166590.0
2638,272188.75
2639,193333.08
2640,143772.34
2641,106427.586
2642,159408.05
2643,103896.3
2644,117394.06
2645,112783.05
2646,95024.266
2647,103074.36
2648,137880.58
2649,138876.83
2650,129044.42
2651,156481.08
2652,372678.2
2653,249567.3
2654,253810.97
2655,384195.5
2656,329268.75
2657,349101.5
2658,172423.4
2659,276666.72
2660,377273.06
2661,310508.62
2662,366312.4
2663,248335.58
2664,282412.1
2665,337735.94
2666,276293.44
2667,179399.97
2668,178955.64
2669,172054.22
2670,266087.2
2671,188029.55
2672,170252.77
2673,158487.86
2674,165217.3
2675,149515.83
2676,200785.73
2677,195928.86
2678,241269.33
2679,283194.88
2680,269587.7
2681,374136.44
2682,306872.38
2683,483254.3
2684,288666.8
2685,307623.56
2686,259054.94
2687,172423.4
2688,181999.33
2689,182183.23
2690,367053.03
2691,188494.97
2692,172423.4
2693,194900.27
2694,172423.4
2695,187957.44
2696,185462.94
2697,192578.92
2698,232992.05
2699,147945.17
2700,138910.75
2701,176007.23
2702,127745.875
2703,121440.6
2704,132980.84
2705,100597.484
2706,104162.14
2707,136753.7
2708,114745.44
2709,172423.4
2710,116500.66
2711,291932.94
2712,325186.44
2713,150579.6
2714,152514.33
2715,147745.06
2716,152713.48
2717,179829.4
2718,192356.8
2719,149157.58
2720,175470.27
2721,135934.97
2722,177825.3
2723,192726.77
2724,121384.91
2725,120624.16
2726,139806.92
2727,136143.5
2728,177050.8
2729,151899.78
2730,142032.23
2731,136316.06
2732,123903.016
2733,133518.25
2734,130505.984
2735,116954.09
2736,121689.29
2737,97158.67
2738,122142.59
2739,152586.9
2740,144081.39
2741,128033.97
2742,158200.62
2743,147480.64
2744,144583.34
2745,151878.5
2746,118397.8
2747,144189.66
2748,101411.766
2749,134483.83
2750,112680.836
2751,133652.36
2752,197484.83
2753,145521.23
2754,202176.78
2755,131382.25
2756,89993.02
2757,78451.09
2758,114880.66
2759,155734.08
2760,115584.63
2761,138371.2
2762,120258.63
2763,161923.19
2764,142980.31
2765,262358.7
2766,103797.41
2767,79334.016
2768,172423.4
2769,112495.75
2770,136230.78
2771,121591.45
2772,172423.4
2773,171329.42
2774,120853.03
2775,117152.984
2776,156112.8
2777,146307.2
2778,115515.75
2779,126978.32
2780,86690.15
2781,84931.26
2782,102129.67
2783,90511.94
2784,117627.67
2785,128950.086
2786,54361.48
2787,105822.7
2788,76846.81
2789,159150.23
2790,172423.4
2791,120035.234
2792,172423.4
2793,146918.42
2794,86919.914
2795,110673.87
2796,59735.062
2797,179652.86
2798,121803.24
2799,106875.16
2800,172423.4
2801,85018.8
2802,123513.95
2803,134655.17
2804,87936.74
2805,97467.69
2806,78084.66
2807,144797.14
2808,162613.66
2809,136567.36
2810,122204.34
2811,161059.58
2812,158058.7
2813,143638.52
2814,128889.17
2815,84646.43
2816,160425.8
2817,139582.73
2818,132941.22
2819,163453.55
2820,133486.05
2821,104690.09
2822,203620.39
2823,275630.25
2824,175589.55
2825,141915.86
2826,156718.92
2827,112418.414
2828,240765.77
2829,262406.06
2830,211103.2
2831,176628.33
2832,191033.95
2833,305427.1
2834,205800.27
2835,191769.89
2836,193568.47
2837,155986.36
2838,143191.72
2839,182323.03
2840,174138.7
2841,193129.45
2842,221127.31
2843,144658.98
2844,160482.67
2845,113196.26
2846,196022.06
2847,195301.19
2848,190029.67
2849,186891.02
2850,279630.34
2851,205723.33
2852,245346.48
2853,258923.61
2854,128701.67
2855,173446.61
2856,194818.17
2857,188759.69
2858,173024.66
2859,122868.81
2860,172423.4
2861,114643.7
2862,203604.48
2863,172423.4
2864,229275.14
2865,119032.79
2866,131345.66
2867,108987.77
2868,85662.445
2869,97511.42
2870,136774.94
2871,172423.4
2872,33181.914
2873,93800.98
2874,118496.9
2875,119971.53
2876,181386.92
2877,131372.27
2878,121180.88
2879,120768.914
2880,95932.02
2881,92237.8
2882,148178.78
2883,158037.83
2884,200125.73
2885,163267.2
2886,200498.75
2887,103380.266
2888,154624.95
2889,172423.4
2890,84546.22
2891,132097.48
2892,172423.4
2893,172423.4
2894,172423.4
2895,286458.12
2896,258850.86
2897,203259.53
2898,142639.02
2899,192200.95
2900,156358.64
2901,179859.75
2902,163550.7
2903,315557.56
2904,329967.6
2905,36079.625
2906,180994.83
2907,108528.86
2908,138130.11
2909,161995.67
2910,172423.4
2911,82547.73
2912,133139.86
2913,81627.16
2914,172423.4
2915,172423.4
2916,81788.555
2917,157154.53
2918,172423.4
2919,232281.02
